NIR;FWI;DataAlerta;NIRAnt;AAAnt;FWIAnt
4;5.893703719;20-04-2012;4;0.0875;6.367017776
11;7.138126407;21-04-2012;4;2.62;5.893703719
7;4.930135113;22-04-2012;11;6.2467;7.138126407
8;9.460767555;23-04-2012;7;5.6518;4.930135113
25;12.19141574;24-04-2012;8;2.5035;9.460767555
5;24.62565674;25-04-2012;25;18.9098;12.19141574
3;0.009035631;27-04-2012;0;0;0
7;0.184116917;28-04-2012;3;0.011;0.009035631
3;0.324492511;29-04-2012;7;3.469;0.184116917
5;0.566221248;30-04-2012;3;1.08;0.324492511
2;0.290147371;01-05-2012;5;2.4751;0.566221248
2;0.217415448;04-05-2012;0;0;0
3;0.274837618;05-05-2012;2;0.0011;0.217415448
2;1.583426446;06-05-2012;3;0.2378;0.274837618
2;1.59327884;08-05-2012;0;0;0
26;1.364743698;09-05-2012;2;2.1951;1.59327884
19;6.077796381;10-05-2012;26;25.2054;1.364743698
14;10.5238707;11-05-2012;19;17.8218;6.077796381
23;8.178115638;12-05-2012;14;2.6975;10.5238707
23;12.14782969;13-05-2012;23;10.1037;8.178115638
35;15.29228784;14-05-2012;23;1.8359;12.14782969
44;9.145143422;15-05-2012;35;325.872;15.29228784
48;17.30418903;16-05-2012;44;36.3593;9.145143422
29;11.6965601;17-05-2012;48;123.7444;17.30418903
24;12.09703527;18-05-2012;29;13.1774;11.6965601
6;6.586936922;19-05-2012;24;5.905;12.09703527
4;14.00414215;20-05-2012;6;0.7073;6.586936922
9;6.371121155;21-05-2012;4;0.0175;14.00414215
18;3.950893089;22-05-2012;9;0.252;6.371121155
30;6.824193586;23-05-2012;18;4.5961;3.950893089
37;13.69818084;24-05-2012;30;14.6642;6.824193586
39;16.85395744;25-05-2012;37;45.9718;13.69818084
27;14.77947937;26-05-2012;39;8.7119;16.85395744
16;13.77906426;27-05-2012;27;4.6119;14.77947937
32;11.57185147;28-05-2012;16;1.067;13.77906426
40;11.45647785;29-05-2012;32;64.4455;11.57185147
46;13.90742475;30-05-2012;40;9.0719;11.45647785
60;18.72547824;31-05-2012;46;20.319;13.90742475
63;19.87100996;01-06-2012;60;34.24996;18.72547824
17;10.29834796;02-06-2012;63;54.6602;19.87100996
21;6.011944338;03-06-2012;17;1.1487;10.29834796
41;12.72687535;04-06-2012;21;2.2289;6.011944338
38;18.77173083;05-06-2012;41;30.5733;12.72687535
12;19.79014538;06-06-2012;38;4.6469;18.77173083
20;18.28004709;07-06-2012;12;6.873;19.79014538
31;19.36404232;08-06-2012;20;2.3693;18.28004709
15;22.65492575;09-06-2012;31;30.5084;19.36404232
21;15.84793961;10-06-2012;15;4.8094;22.65492575
28;30.54575137;11-06-2012;21;1.7925;15.84793961
30;25.36666679;12-06-2012;28;35.6924;30.54575137
50;25.13531387;13-06-2012;30;19.9744;25.36666679
44;22.02093307;14-06-2012;50;51.81551;25.13531387
28;23.40364888;15-06-2012;44;16.5746;22.02093307
24;20.62510316;16-06-2012;28;11.1673;23.40364888
22;21.66027577;17-06-2012;24;16.3002;20.62510316
22;18.32059906;18-06-2012;22;3.2713;21.66027577
27;22.27561873;19-06-2012;22;1.8031;18.32059906
30;26.70654635;20-06-2012;27;5.5439;22.27561873
30;14.764751;21-06-2012;30;7.1008;26.70654635
52;22.15233581;22-06-2012;30;25.863;14.764751
78;22.30904144;23-06-2012;52;100.1242;22.15233581
69;26.23439797;24-06-2012;78;17.7398;22.30904144
57;27.91880776;25-06-2012;69;58.8752;26.23439797
60;30.92899725;26-06-2012;57;20.5558;27.91880776
72;36.03174899;27-06-2012;60;333.4124;30.92899725
69;27.98853266;28-06-2012;72;175.9589;36.03174899
53;23.10630111;29-06-2012;69;117.147;27.98853266
56;28.13189532;30-06-2012;53;23.3537;23.10630111
76;29.99888481;01-07-2012;56;26.4933;28.13189532
74;30.001196;02-07-2012;76;324.7456;29.99888481
52;31.14861305;03-07-2012;74;33.8011;30.001196
43;30.63565263;04-07-2012;52;11.1227;31.14861305
70;33.66847716;05-07-2012;43;75.8466;30.63565263
59;26.49725431;06-07-2012;70;38.08;33.66847716
35;24.06974693;07-07-2012;59;18.6982;26.49725431
65;18.34860756;08-07-2012;35;8.8185;24.06974693
54;23.6701738;09-07-2012;65;23.1981;18.34860756
63;24.66688639;10-07-2012;54;36.3505;23.6701738
91;26.02443537;11-07-2012;63;32.2686;24.66688639
83;24.05726911;12-07-2012;91;97.1193;26.02443537
36;35.0652762;13-07-2012;83;25.5915;24.05726911
74;37.40078148;14-07-2012;36;218.70269;35.0652762
86;30.83842205;15-07-2012;74;38.42894;37.40078148
158;36.05228359;16-07-2012;86;617.2951;30.83842205
240;35.98018814;17-07-2012;158;672.4144;36.05228359
204;42.28597695;18-07-2012;240;555.16855;35.98018814
183;42.3120083;19-07-2012;204;28884.6154;42.28597695
158;36.85176233;20-07-2012;183;1299.75817;42.3120083
205;32.43612657;21-07-2012;158;632.8625;36.85176233
213;29.96796747;22-07-2012;205;528.99452;32.43612657
187;29.27311386;23-07-2012;213;347.9545;29.96796747
142;29.70983832;24-07-2012;187;122.0539;29.27311386
149;23.81567173;25-07-2012;142;649.2224;29.70983832
105;19.84908301;26-07-2012;149;78.9854;23.81567173
82;14.63703849;27-07-2012;105;123.7815;19.84908301
101;15.49869657;28-07-2012;82;100.7522;14.63703849
140;21.37224364;29-07-2012;101;22.6627;15.49869657
107;24.01348014;30-07-2012;140;31.804;21.37224364
84;28.60807492;31-07-2012;107;148.081;24.01348014
100;28.02025261;01-08-2012;84;91.1126;28.60807492
128;30.13615793;02-08-2012;100;30.34472;28.02025261
144;29.93216645;03-08-2012;128;123.5799;30.13615793
139;31.67563622;04-08-2012;144;112.6045;29.93216645
138;23.40431445;05-08-2012;139;45.9344;31.67563622
115;21.02734503;06-08-2012;138;52.1062;23.40431445
165;26.5071411;07-08-2012;115;44.0552;21.02734503
166;27.04005638;08-08-2012;165;284.1778;26.5071411
179;28.21573955;09-08-2012;166;2200.3952;27.04005638
159;31.71950961;10-08-2012;179;700.26947;28.21573955
172;31.18992772;11-08-2012;159;77.3422;31.71950961
138;27.75061534;12-08-2012;172;630.32303;31.18992772
121;24.52904433;13-08-2012;138;72.8874;27.75061534
86;30.66661289;14-08-2012;121;25.8364;24.52904433
21;4.563809393;15-08-2012;86;192.892;30.66661289
44;10.29794943;16-08-2012;21;1.3347;4.563809393
57;18.80675418;17-08-2012;44;56.9447;10.29794943
76;23.04203216;18-08-2012;57;22.3123;18.80675418
94;21.31914835;19-08-2012;76;58.3912;23.04203216
105;21.36330405;20-08-2012;94;127.5509;21.31914835
107;25.85515724;21-08-2012;105;100.955516;21.36330405
92;27.06728007;22-08-2012;107;131.3538;25.85515724
71;27.31431575;23-08-2012;92;35.19402;27.06728007
58;26.65120874;24-08-2012;71;59.7875;27.31431575
45;26.1999079;25-08-2012;58;22.0271;26.65120874
71;19.65994606;26-08-2012;45;19.54239;26.1999079
81;21.93683706;27-08-2012;71;26.5299;19.65994606
55;17.97155098;28-08-2012;81;51.91025;21.93683706
92;24.78458695;29-08-2012;55;52.1017;17.97155098
115;32.05080982;30-08-2012;92;69.9986;24.78458695
198;35.21707621;31-08-2012;115;343.81154;32.05080982
238;42.2974715;01-09-2012;198;1749.6812;35.21707621
347;43.58019956;02-09-2012;238;1029.2418;42.2974715
322;39.25501331;03-09-2012;347;14135.6013;43.58019956
368;39.88196576;04-09-2012;322;8170.6338;39.25501331
335;35.76356348;05-09-2012;368;3480.84559;39.88196576
307;33.74140844;06-09-2012;335;418.6268;35.76356348
272;29.34518498;07-09-2012;307;2061.70286;33.74140844
206;18.92227708;08-09-2012;272;1079.8213;29.34518498
131;16.46498224;09-09-2012;206;928.3854;18.92227708
135;20.21448191;10-09-2012;131;25.4977;16.46498224
127;16.98313002;11-09-2012;135;17.8093;20.21448191
173;25.40846162;12-09-2012;127;38.61015;16.98313002
230;29.46537983;13-09-2012;173;110.83775;25.40846162
254;33.60972468;14-09-2012;230;141.7607;29.46537983
310;33.78145639;15-09-2012;254;796.2573;33.60972468
256;34.31594365;16-09-2012;310;1910.148;33.78145639
136;25.86529992;17-09-2012;256;596.9594;34.31594365
194;19.10895527;18-09-2012;136;175.31798;25.86529992
186;27.31716941;19-09-2012;194;757.11393;19.10895527
186;26.31446298;20-09-2012;186;257.6193;27.31716941
147;22.58078816;21-09-2012;186;133.01463;26.31446298
245;32.46881794;22-09-2012;147;182.8009;22.58078816
64;6.890358611;23-09-2012;245;756.0357;32.46881794
23;8.691917856;24-09-2012;64;131.7555;6.890358611
11;19.89311821;25-09-2012;23;3.5652;8.691917856
11;1.20240567;26-09-2012;11;5.9152;19.89311821
33;4.851958249;27-09-2012;11;3.166;1.20240567
14;1.889832324;28-09-2012;33;5.5235;4.851958249
40;4.939665379;29-09-2012;14;4.282;1.889832324
56;5.87237499;30-09-2012;40;10.2593;4.939665379
47;8.026386611;01-10-2012;56;22.46687;5.87237499
37;8.594078161;02-10-2012;47;22.6007;8.026386611
38;9.932571697;03-10-2012;37;16.1641;8.594078161
51;9.563827636;04-10-2012;38;15.81953;9.932571697
79;13.49606289;05-10-2012;51;57.6258;9.563827636
83;12.68182159;06-10-2012;79;78.5379;13.49606289
66;11.20624626;07-10-2012;83;17.2342;12.68182159
57;12.48433753;08-10-2012;66;44.0378;11.20624626
20;11.70024458;09-10-2012;57;123.5122;12.48433753
29;9.86687139;10-10-2012;20;108.697;11.70024458
16;9.017928841;11-10-2012;29;9.0172;9.86687139
29;10.33438788;12-10-2012;16;4.08478;9.017928841
62;10.55469327;13-10-2012;29;18.0089;10.33438788
21;10.61909234;14-10-2012;62;21.63738;10.55469327
44;10.70382997;15-10-2012;21;47.0988;10.61909234
56;15.42842996;16-10-2012;44;36.3478;10.70382997
13;18.21523302;17-10-2012;56;64.0446;15.42842996
1;1.48E-05;18-10-2012;13;5.2817;18.21523302
3;0.038335286;19-10-2012;1;0.002;1.48E-05
13;0.869555738;20-10-2012;3;0.0011;0.038335286
9;0.506420974;21-10-2012;13;0.608;0.869555738
3;0.22049558;22-10-2012;9;0.2074;0.506420974
23;2.047371246;23-10-2012;3;0.161;0.22049558
5;0.111376883;24-10-2012;23;4.7035;2.047371246
2;0.028577461;26-10-2012;0;0;0
4;0.303605894;27-10-2012;2;0.7015;0.028577461
15;1.474310577;28-10-2012;4;0.0305;0.303605894
7;2.755041841;29-10-2012;15;22.9451;1.474310577
4;0.40023367;31-10-2012;0;0;0
4;2.069319368;01-11-2012;4;0.05872;0.40023367
1;0.004228125;03-11-2012;0;0;0
2;0.075676449;05-11-2012;0;0;0
8;0.715818397;06-11-2012;2;0.005;0.075676449
3;0.757833609;07-11-2012;8;2.8082;0.715818397
1;0.001167256;08-11-2012;3;1.48;0.757833609
1;0.505991599;12-11-2012;0;0;0
4;0.986796481;13-11-2012;1;0.045;0.505991599
8;2.434018827;14-11-2012;4;1.5105;0.986796481
7;3.72929689;15-11-2012;8;3.0152;2.434018827
1;0.267019858;16-11-2012;7;2.0525;3.72929689
1;0.663077012;18-11-2012;0;0;0
4;0.395418746;19-11-2012;1;0.001;0.663077012
1;0.373558834;20-11-2012;4;0.0151;0.395418746
3;0.049572314;21-11-2012;1;0.1;0.373558834
5;0.298292916;22-11-2012;3;0.0027;0.049572314
2;0.788755593;23-11-2012;5;0.0011;0.298292916
1;0.217159859;24-11-2012;2;0.016;0.788755593
1;0.123357443;27-11-2012;0;0;0
2;0.315384087;28-11-2012;1;0.01;0.123357443
4;0.435441487;29-11-2012;2;0.011;0.315384087
3;0.462906978;01-12-2012;0;0;0
4;0.566802899;02-12-2012;3;0.021;0.462906978
1;1.43837465;03-12-2012;4;1.0215;0.566802899
1;0.162795285;05-12-2012;0;0;0
2;0.004355357;07-12-2012;0;0;0
4;0.414886211;11-12-2012;0;0;0
3;0.694440773;12-12-2012;4;0.007;0.414886211
1;2.082201361;13-12-2012;3;0.022;0.694440773
1;0.013826149;15-12-2012;0;0;0
1;0.507319776;28-12-2012;0;0;0
1;0.298741495;30-12-2012;0;0;0
1;1.952101729;31-12-2012;1;0;0.298741495
1;0.293902958;03-01-2013;0;0;0
4;0.903095996;04-01-2013;1;0.001;0.293902958
4;1.086557633;05-01-2013;4;6.751;0.903095996
8;1.126087586;07-01-2013;0;0;0
2;3.18543972;08-01-2013;8;0.412;1.126087586
1;3.324495595;11-01-2013;0;0;0
1;3.343818626;13-01-2013;0;0;0
1;1.671292357;15-01-2013;0;0;0
1;0.000786515;16-01-2013;1;0.0001;1.671292357
2;1.068945381;31-01-2013;0;0;0
1;1.944000184;01-02-2013;2;0.0054;1.068945381
4;3.888346791;02-02-2013;1;0.0264;1.944000184
1;3.857634233;03-02-2013;4;0.133;3.888346791
2;1.168230475;04-02-2013;1;0.001;3.857634233
2;3.716430685;05-02-2013;2;0.51;1.168230475
10;7.212496582;06-02-2013;2;0.0021;3.716430685
7;4.490082792;07-02-2013;10;0.4943;7.212496582
10;5.133213351;08-02-2013;7;17.9532;4.490082792
12;2.448165848;09-02-2013;10;2.1981;5.133213351
1;4.904504896;11-02-2013;0;0;0
5;1.268355764;13-02-2013;0;0;0
2;0.64909567;14-02-2013;5;0.158;1.268355764
5;1.397692162;15-02-2013;2;0.4001;0.64909567
4;0.940037897;16-02-2013;5;0.2653;1.397692162
2;0.19245377;17-02-2013;4;0.0085;0.940037897
2;0.046735226;19-02-2013;0;0;0
1;0.275899611;20-02-2013;2;0.012;0.046735226
1;0.158335341;24-02-2013;0;0;0
5;0.389855598;25-02-2013;1;0.01;0.158335341
12;1.499687122;26-02-2013;5;3.018;0.389855598
5;1.792095385;27-02-2013;12;2.3217;1.499687122
17;1.075137867;28-02-2013;5;0.1707;1.792095385
26;0.90758049;01-03-2013;17;3.2846;1.075137867
45;2.992894525;02-03-2013;26;4.0916;0.90758049
41;3.34839576;03-03-2013;45;59.13843;2.992894525
32;5.652707691;04-03-2013;41;87.4833;3.34839576
6;0.489472263;05-03-2013;32;44.209;5.652707691
1;0.014665745;06-03-2013;6;2.432;0.489472263
1;0.003809755;09-03-2013;0;0;0
2;0.504897494;13-03-2013;0;0;0
3;0.490801496;14-03-2013;2;0.0159;0.504897494
10;0.589990873;15-03-2013;3;0.545;0.490801496
2;2.561068276;16-03-2013;10;2.162;0.589990873
2;0.046992864;17-03-2013;2;0.8082;2.561068276
1;0.2402078;19-03-2013;0;0;0
13;0.556603769;20-03-2013;1;0.01;0.2402078
33;3.579168623;21-03-2013;13;4.21;0.556603769
1;0.000100792;23-03-2013;0;0;0
1;1.604463687;05-04-2013;0;0;0
4;0.520811353;06-04-2013;1;0.2;1.604463687
4;0.952473508;07-04-2013;4;0.0852;0.520811353
2;2.423517872;08-04-2013;4;1.3413;0.952473508
2;1.651493894;09-04-2013;2;0.0053;2.423517872
2;0.637842507;12-04-2013;0;0;0
12;0.752896408;13-04-2013;2;0.024;0.637842507
9;2.300204527;14-04-2013;12;2.8519;0.752896408
16;2.264752448;15-04-2013;9;0.3956;2.300204527
19;3.57190053;16-04-2013;16;5.4956;2.264752448
20;4.667547441;17-04-2013;19;13.3591;3.57190053
28;6.71281138;18-04-2013;20;18.0007;4.667547441
47;10.83664057;19-04-2013;28;24.9157;6.71281138
69;10.15362745;20-04-2013;47;83.347;10.83664057
49;8.832976612;21-04-2013;69;442.466;10.15362745
46;12.37450167;22-04-2013;49;67.4993;8.832976612
36;12.9818033;23-04-2013;46;62.3106;12.37450167
62;10.13991712;24-04-2013;36;32.8243;12.9818033
70;11.8087224;25-04-2013;62;144.4047;10.13991712
50;10.33373027;26-04-2013;70;56.6505;11.8087224
88;16.61751931;27-04-2013;50;57.0746;10.33373027
87;16.01741302;28-04-2013;88;206.22;16.61751931
42;14.5328561;29-04-2013;87;127.8465;16.01741302
25;5.695538384;30-04-2013;42;22.7382;14.5328561
37;7.182904489;01-05-2013;25;7.28945;5.695538384
61;6.61653138;02-05-2013;37;21.0261;7.182904489
59;9.129368782;03-05-2013;61;42.0272;6.61653138
73;11.36239608;04-05-2013;59;36.2073;9.129368782
66;15.71076762;05-05-2013;73;56.8132;11.36239608
17;14.42655587;06-05-2013;66;39.1968;15.71076762
22;17.66571356;07-05-2013;17;2.947;14.42655587
18;10.6360382;08-05-2013;22;2.3398;17.66571356
8;24.30341353;09-05-2013;18;1.2083;10.6360382
25;15.14327516;10-05-2013;8;0.848;24.30341353
29;13.82922554;11-05-2013;25;3.5924;15.14327516
49;12.19245453;12-05-2013;29;21.2453;13.82922554
53;14.69458571;13-05-2013;49;20.75;12.19245453
59;22.43729107;14-05-2013;53;79.3807;14.69458571
24;29.63689994;15-05-2013;59;119.6156;22.43729107
4;23.56781232;16-05-2013;24;3.733;29.63689994
4;10.08187676;17-05-2013;4;0.09571;23.56781232
6;7.390468737;18-05-2013;4;0.0213;10.08187676
4;8.321376923;19-05-2013;6;0.59;7.390468737
13;3.656292713;20-05-2013;4;0.21989;8.321376923
23;6.085243869;21-05-2013;13;4.0354;3.656292713
27;10.77566705;22-05-2013;23;1.857;6.085243869
43;10.62847809;23-05-2013;27;21.3803;10.77566705
48;13.85291789;24-05-2013;43;12.3706;10.62847809
65;13.8166207;25-05-2013;48;26.5165;13.85291789
54;16.59249444;26-05-2013;65;188.04287;13.8166207
37;15.72915632;27-05-2013;54;13.4548;16.59249444
33;25.66727477;28-05-2013;37;31.6299;15.72915632
19;26.02844099;29-05-2013;33;15.3551;25.66727477
27;22.95830928;30-05-2013;19;9.77865;26.02844099
60;17.52501155;31-05-2013;27;5.87519;22.95830928
78;19.7080973;01-06-2013;60;189.543;17.52501155
89;20.31475688;02-06-2013;78;32.9957;19.7080973
81;21.19249315;03-06-2013;89;83.7631;20.31475688
92;23.27574478;04-06-2013;81;70.26725;21.19249315
59;23.87072196;05-06-2013;92;82.43021;23.27574478
54;21.12045955;06-06-2013;59;181.528;23.87072196
16;15.18750556;07-06-2013;54;20.49717;21.12045955
4;18.136556;08-06-2013;16;2.8944;15.18750556
6;7.562180521;09-06-2013;4;0.2051;18.136556
12;8.659557778;10-06-2013;6;1.3326;7.562180521
13;9.775934638;11-06-2013;12;20.78766;8.659557778
33;11.98350186;12-06-2013;13;1.6405;9.775934638
36;19.63545279;13-06-2013;33;55.68913;11.98350186
80;23.50031111;14-06-2013;36;28.76906;19.63545279
51;21.3546479;15-06-2013;80;138.1002;23.50031111
58;25.21797515;16-06-2013;51;41.0092;21.3546479
24;37.34514942;17-06-2013;58;68.19264;25.21797515
22;13.51119329;18-06-2013;24;41.00591;37.34514942
29;17.00697393;19-06-2013;22;10.63652;13.51119329
48;20.66502;20-06-2013;29;7.775;17.00697393
25;17.18095759;21-06-2013;48;101.70805;20.66502
61;25.91772973;22-06-2013;25;5.0434;17.18095759
133;24.8088256;23-06-2013;61;17.6791;25.91772973
139;30.548915;24-06-2013;133;255.19567;24.8088256
134;32.41259147;25-06-2013;139;117.53515;30.548915
153;32.64069461;26-06-2013;134;79.67977;32.41259147
143;31.56891722;27-06-2013;153;57.3304;32.64069461
161;34.89811664;28-06-2013;143;241.5306;31.56891722
221;37.69939984;29-06-2013;161;142.6813;34.89811664
227;30.19959884;30-06-2013;221;451.97183;37.69939984
108;35.09725842;01-07-2013;227;391.2291;30.19959884
91;24.74645651;02-07-2013;108;112.4255;35.09725842
148;25.32157418;03-07-2013;91;30.34975;24.74645651
181;31.51001206;04-07-2013;148;62.4367;25.32157418
226;39.34122213;05-07-2013;181;1075.98094;31.51001206
221;36.07593392;06-07-2013;226;1595.1081;39.34122213
267;35.00123975;07-07-2013;221;771.09551;36.07593392
204;33.4712421;08-07-2013;267;222.7027;35.00123975
168;42.30737546;09-07-2013;204;445.8506;33.4712421
160;36.2080395;10-07-2013;168;14534.9417;42.30737546
119;26.24110225;11-07-2013;160;852.84006;36.2080395
85;24.67840938;12-07-2013;119;40.27782;26.24110225
80;18.62496489;13-07-2013;85;177.93728;24.67840938
122;16.53492948;14-07-2013;80;22.5419;18.62496489
100;10.17771203;15-07-2013;122;189.23712;16.53492948
110;13.12271358;16-07-2013;100;91.7518;10.17771203
119;19.1954954;17-07-2013;110;43.8116;13.12271358
100;20.93615151;18-07-2013;119;121.6944;19.1954954
107;23.00298294;19-07-2013;100;136.7952;20.93615151
153;23.56167628;20-07-2013;107;57.3493;23.00298294
126;22.88155607;21-07-2013;153;261.6745;23.56167628
113;23.66636904;22-07-2013;126;147.0615;22.88155607
133;24.86571505;23-07-2013;113;107.44196;23.66636904
138;24.68076859;24-07-2013;133;217.5549;24.86571505
107;20.27440137;25-07-2013;138;110.3547;24.68076859
120;23.36861757;26-07-2013;107;110.85577;20.27440137
93;27.73443858;27-07-2013;120;75.7049;23.36861757
56;21.54012833;28-07-2013;93;38.3944;27.73443858
53;15.37588638;29-07-2013;56;9.594;21.54012833
94;26.08432689;30-07-2013;53;65.4465;15.37588638
109;27.37791088;31-07-2013;94;389.1761;26.08432689
94;26.98755395;01-08-2013;109;201.2069;27.37791088
126;25.38079911;02-08-2013;94;3069.2983;26.98755395
137;25.58232171;03-08-2013;126;36.06842;25.38079911
162;24.27072688;04-08-2013;137;60.74281;25.58232171
93;27.01230767;05-08-2013;162;105.6555;24.27072688
109;25.7522925;06-08-2013;93;27.5425;27.01230767
94;30.42574413;07-08-2013;109;48.8319;25.7522925
123;24.49234025;08-08-2013;94;46.38958;30.42574413
218;28.88530342;09-08-2013;123;606.5087;24.49234025
268;32.49207351;10-08-2013;218;200.39049;28.88530342
287;33.89122591;11-08-2013;268;803.9152;32.49207351
235;30.67288306;12-08-2013;287;5995.0193;33.89122591
292;28.24271931;13-08-2013;235;2409.7595;30.67288306
264;25.5203947;14-08-2013;292;1260.15379;28.24271931
277;30.47059772;15-08-2013;264;914.6205;25.5203947
200;30.56423385;16-08-2013;277;3757.6281;30.47059772
231;28.33336171;17-08-2013;200;868.91365;30.56423385
220;26.87924203;18-08-2013;231;1018.12195;28.33336171
244;26.35577034;19-08-2013;220;212.5662;26.87924203
372;31.6271728;20-08-2013;244;2408.3519;26.35577034
330;35.8516423;21-08-2013;372;5605.2666;31.6271728
246;30.72401231;22-08-2013;330;13719.64921;35.8516423
247;34.67308552;23-08-2013;246;6485.35747;30.72401231
281;36.03457001;24-08-2013;247;5701.0343;34.67308552
386;35.51691993;25-08-2013;281;5713.06402;36.03457001
325;34.22389873;26-08-2013;386;5260.9222;35.51691993
370;31.32305142;27-08-2013;325;1854.3137;34.22389873
331;33.65573246;28-08-2013;370;9455.4909;31.32305142
406;35.56214874;29-08-2013;331;13463.48867;33.65573246
321;30.21737725;30-08-2013;406;6347.3541;35.56214874
320;33.24801775;31-08-2013;321;2326.0343;30.21737725
406;41.2592605;01-09-2013;320;2916.0851;33.24801775
342;34.98054511;02-09-2013;406;3384.59988;41.2592605
319;33.22116938;03-09-2013;342;3070.502;34.98054511
314;34.87492114;04-09-2013;319;2283.26625;33.22116938
121;14.92876072;05-09-2013;314;1517.84771;34.87492114
66;19.36464851;06-09-2013;121;99.1177;14.92876072
97;25.01757293;07-09-2013;66;33.9768;19.36464851
129;23.82146881;08-09-2013;97;159.182;25.01757293
118;26.53366902;09-09-2013;129;48.3828;23.82146881
122;25.98695551;10-09-2013;118;120.502454;26.53366902
199;36.11637048;11-09-2013;122;479.18961;25.98695551
228;36.09441405;12-09-2013;199;692.9084;36.11637048
230;33.04082822;13-09-2013;228;175.5551;36.09441405
229;35.31340505;14-09-2013;230;1884.5157;33.04082822
180;28.09066444;15-09-2013;229;1010.791;35.31340505
175;31.55567111;16-09-2013;180;300.3659;28.09066444
197;31.98189723;17-09-2013;175;1247.834;31.55567111
191;33.68227371;18-09-2013;197;435.16104;31.98189723
